benchmark,w_ops,w_keys,add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,compile_time (s),circuit_execution_time (s),galois_keys_generation_time (s),total_execution_time (s),Remaining_noise_budget,rotation_keys_size (MB),Final_Cost
max_3,1.0,0.0,2,1,0,3,0,2,8,2,12.093,0.481,0.334,0.815,295.0,54.3391,0.0
max_3,0.9,0.1,5,0,0,2,2,3,9,2,11.181,0.632,0.222,0.854,295.0,36.2679,0.0
max_3,0.8,0.2,7,1,0,3,2,4,10,2,11.075,0.858,0.222,1.080,295.0,36.2679,0.0
max_3,0.7,0.3,7,1,0,2,2,5,10,2,12.817,0.978,0.223,1.202,294.5,36.2679
max_3,0.6,0.4,7,1,0,2,2,5,10,2,12.864,0.979,0.223,1.202,295.0,36.2679
max_3,0.5,0.5,7,1,0,2,2,5,10,2,12.808,0.978,0.223,1.202,295.0,36.2679
max_3,0.4,0.6,8,0,0,1,3,5,8,2,12.349,0.937,0.112,1.049,295.0,18.1967
max_3,0.3,0.7,6,0,0,0,3,6,6,2,10.935,0.992,0.000,0.992,295.0,0.125542,0.0
max_3,0.2,0.8,6,0,0,0,3,6,6,2,10.878,0.991,0.000,0.991,295.0,0.125542,0.0
max_3,0.1,0.9,6,0,0,0,3,6,6,2,11.929,0.991,0.000,0.992,295.0,0.125542
max_4,1.0,0.0,4,1,0,4,1,4,12,3,16.561,0.856,0.444,1.300,262.0,72.4103,0.0
max_4,0.9,0.1
max_4,0.8,0.2,17,1,0,3,6,12,12,3,17.047,2.185,0.223,2.408,261.5,36.2679
max_4,0.7,0.3,15,1,0,2,6,13,12,3,15.313,2.239,0.223,2.462,262.0,36.2679
max_4,0.6,0.4,16,0,0,1,7,13,10,3,13.950,2.195,0.112,2.307,262.0,18.1967
max_4,0.5,0.5,16,0,0,1,7,13,10,3,13.945,2.195,0.112,2.307,262.0,18.1967
max_4,0.4,0.6,12,0,0,0,6,12,8,3,12.823,1.919,0.000,1.919,262.0,0.125542
max_4,0.3,0.7,12,0,0,0,7,12,8,3,12.881,1.921,0.000,1.921,262.0,0.125542
max_4,0.2,0.8,12,0,0,0,6,12,8,3,12.924,1.920,0.000,1.920,262.0,0.125542
max_4,0.1,0.9,12,0,0,0,6,12,8,3,12.920,1.919,0.000,1.919,262.0,0.125542
max_5,1.0,0.0,21,1,0,4,9,20,14,4,29.765,3.448,0.444,3.891,229.0,72.4103,0.0
max_5,0.9,0.1
max_5,0.8,0.2
max_5,0.7,0.3,31,1,0,3,13,26,14,4,45.604,4.384,0.222,4.606,228.5,36.2679
max_5,0.6,0.4,28,0,0,1,13,25,12,4,18.114,4.054,0.112,4.166,229.0,18.1967
