benchmark,w_ops,w_keys,add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,compile_time (s),circuit_execution_time (s),galois_keys_generation_time (s),total_execution_time (s),Remaining_noise_budget,rotation_key_size (MB),Final_Cost
hamming_dist_4,0.6,0.4,3,1,0,10,0,2,11,2,32.580,0.771,0.113,0.884,295.0,18.1967,0.0
hamming_dist_4,0.5,0.5,3,1,0,10,0,2,11,2,32.433,0.772,0.113,0.885,294.5,18.1967,0.0
hamming_dist_4,0.4,0.6,3,1,0,10,0,2,11,2,32.592,0.763,0.112,0.875,295.0,18.1967,0.0
hamming_dist_4,0.3,0.7,3,1,0,10,0,2,11,2,32.545,0.771,0.113,0.884,295.0,18.1967,0.0
hamming_dist_4,0.2,0.8,3,1,0,10,0,2,11,2,32.779,0.771,0.113,0.884,295.0,18.1967,0.0
hamming_dist_4,0.1,0.9,3,1,0,10,0,2,11,2,32.764,0.768,0.112,0.881,295.0,18.1967,0.0
hamming_dist_8,1.0,0.0,4,1,0,5,0,2,10,2,33.007,0.572,0.446,1.018,294.5,72.4103,0.0
hamming_dist_8,0.9,0.1,4,1,0,5,0,2,10,2,32.807,0.572,0.446,1.018,294.0,72.4103,0.0
hamming_dist_8,0.8,0.2,4,1,0,8,0,2,12,2,33.493,0.695,0.224,0.918,294.0,36.2679,0.0
hamming_dist_8,0.7,0.3,4,1,0,8,0,2,12,2,33.535,0.687,0.223,0.910,294.0,36.2679,0.0
hamming_dist_8,0.6,0.4,4,1,0,19,0,2,17,2,34.587,1.142,0.113,1.254,294.0,18.1967,0.0
hamming_dist_8,0.5,0.5,4,1,0,19,0,2,17,2,34.652,1.129,0.112,1.241,294.0,18.1967,0.0
hamming_dist_8,0.4,0.6,4,1,0,19,0,2,17,2,34.557,1.140,0.113,1.253,294.0,18.1967,0.0
hamming_dist_8,0.3,0.7,4,1,0,19,0,2,17,2,34.483,1.141,0.113,1.254,294.0,18.1967,0.0
hamming_dist_8,0.2,0.8,4,1,0,19,0,2,17,2,34.506,1.141,0.113,1.253,294.0,18.1967,0.0
hamming_dist_8,0.1,0.9,4,1,0,19,0,2,17,2,36.158,1.141,0.113,1.254,294.0,18.1967,0.0
hamming_dist_16,1.0,0.0,5,1,0,8,0,2,13,2,38.108,0.698,0.447,1.144,294.0,72.4103,0.0
hamming_dist_16,0.9,0.1,5,1,0,8,0,2,13,2,38.008,0.698,0.447,1.145,293.5,72.4103,0.0
hamming_dist_16,0.8,0.2,5,1,0,12,0,2,15,2,44.766,0.859,0.224,1.082,293.0,36.2679,0.0
hamming_dist_16,0.7,0.3,5,1,0,12,0,2,15,2,44.736,0.859,0.224,1.082,293.0,36.2679,0.0
hamming_dist_16,0.6,0.4,5,1,0,36,0,2,27,2,58.799,1.833,0.112,1.945,293.0,18.1967,0.0
hamming_dist_16,0.5,0.5,5,1,0,36,0,2,27,2,58.578,1.834,0.112,1.946,293.0,18.1967,0.0
hamming_dist_16,0.4,0.6,5,1,0,36,0,2,27,2,58.415,1.833,0.112,1.946,293.0,18.1967,0.0
hamming_dist_16,0.3,0.7,5,1,0,36,0,2,27,2,58.545,1.834,0.112,1.946,293.0,18.1967,0.0
hamming_dist_16,0.2,0.8,5,1,0,36,0,2,27,2,58.380,1.833,0.112,1.946,293.0,18.1967,0.0
hamming_dist_16,0.1,0.9,5,1,0,36,0,2,27,2,58.316,1.833,0.112,1.945,293.0,18.1967,0.0
hamming_dist_32,1.0,0.0,7,1,0,6,0,3,15,2,47.005,0.829,0.447,1.276,293.0,72.4103,0.0
hamming_dist_32,0.9,0.1,7,1,0,6,0,3,15,2,47.067,0.825,0.446,1.271,293.0,72.4103,0.0
hamming_dist_32,0.8,0.2,7,1,0,7,0,3,16,2,55.422,0.869,0.336,1.204,293.0,54.3391,0.0
hamming_dist_32,0.7,0.3,7,1,0,8,0,3,17,2,64.819,0.911,0.223,1.135,292.5,36.2679,0.0
hamming_dist_32,0.6,0.4,7,1,0,8,0,3,17,2,63.274,0.912,0.223,1.135,292.5,36.2679,0.0
hamming_dist_32,0.5,0.5,7,1,0,8,0,3,17,2,64.692,0.910,0.223,1.134,292.5,36.2679,0.0
hamming_dist_32,0.4,0.6,7,1,0,8,0,3,17,2,63.386,0.905,0.222,1.128,292.0,36.2679,0.0
