benchmark,w_ops,w_keys,add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,compile_time (s),circuit_execution_time (s),galois_keys_generation_time (s),total_execution_time (s),Remaining_noise_budget,rotation_keys_size (MB),final_ops_cost,final_keys_cost
lin_reg_4,0.0,1.0,3,0,1,1,0,1,5,1,6.731,0.088,341
lin_reg_8,0.0,1.0,3,0,1,1,0,1,5,1,7.789,0.088,341
lin_reg_16,0.0,1.0,3,0,1,1,0,1,5,1,8.156,0.139,340
lin_reg_32,0.0,1.0,2,0,1,0,0,1,3,1,7.446,0.047,359
tree_100-50_5_1,0.0,1.0,28,0,0,3,0,13,11,4,35.000,3.255,N/A,N/A,230,N/A,N/A,N/A
